Sample in Buffer,Sample in Window,TRIGGER,rx_data_valid,rx_data_I[11:0],user_probe_0[4:0],rx_data_Q[11:0],user_probe_1[4:0],valid,bit_out[2:0],phase_out[10:0],tx_data_I[11:0],tx_data_Q[11:0],delta_out[2:0],out_i[11:0],out_q[11:0],bit_in[2:0],bit_in_d1[2:0],data_in_int[13:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,SIGNED,SIGNED,SIGNED,SIGNED,HEX,UNSIGNED,UNSIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,HEX,HEX,SIGNED
7103,7103,0,0,-930,-2,-69,-5,0,3,902,1892,783,0,-312,-426,3,3,553
7104,7104,0,1,-930,-2,-69,-5,0,4,1183,1892,783,0,228,-406,4,3,522
7105,7105,0,0,-1485,-13,-58,6,0,4,1183,1892,783,0,228,-406,4,3,522
7106,7106,0,1,-1485,-13,-58,6,1,4,1153,1892,783,0,345,-657,4,3,521
7107,7107,0,0,-711,-7,-387,-3,1,4,1153,1892,783,0,345,-657,4,3,521
7108,7108,0,1,-711,-7,-387,-3,0,5,1331,1892,783,1,330,-234,5,4,598
7109,7109,0,0,810,10,-426,-10,0,5,1331,1892,783,1,330,-234,5,4,598
7110,7110,0,1,810,10,-426,-10,0,6,1702,1892,783,1,12,457,6,4,560
7111,7111,0,0,1123,3,-745,-9,0,6,1702,1892,783,1,12,457,6,4,560
7112,7112,0,1,1123,3,-745,-9,1,6,1693,1892,783,1,94,665,6,4,531
7113,7113,0,0,571,-5,-264,-8,1,6,1693,1892,783,1,94,665,6,4,531
7114,7114,0,1,571,-5,-264,-8,0,7,1848,783,1892,2,-6,313,7,6,603
7115,7115,0,0,-874,-10,559,15,0,7,1848,783,1892,2,-6,313,7,6,603
7116,7116,0,1,-874,-10,559,15,0,1,503,783,1892,2,-46,-517,1,6,484
7117,7117,0,0,-1085,3,837,5,0,1,503,783,1892,2,-46,-517,1,6,484
7118,7118,0,1,-1085,3,837,5,1,1,467,783,1892,2,-128,-672,1,6,401
7119,7119,0,0,-519,-7,427,11,1,1,467,783,1892,2,-128,-672,1,6,401
7120,7120,0,1,-519,-7,427,11,0,2,518,-1892,783,3,-77,-327,2,1,523
7121,7121,0,0,1135,15,45,13,0,2,518,-1892,783,3,-77,-327,2,1,523
7122,7122,0,1,1135,15,45,13,0,5,1508,-1892,783,3,-285,489,5,1,423
7123,7123,0,0,1410,2,-91,5,0,5,1508,-1892,783,3,-285,489,5,1,423
7124,7124,0,1,1410,2,-91,5,1,5,1475,-1892,783,3,-262,654,5,1,356
7125,7125,0,0,941,13,-196,-4,1,5,1475,-1892,783,3,-262,654,5,1,356
7126,7126,0,1,941,13,-196,-4,0,5,1462,783,-1892,4,-100,469,5,5,302
7127,7127,0,0,15,15,-980,12,0,5,1462,783,-1892,4,-100,469,5,5,302
7128,7128,0,1,15,15,-980,12,0,2,683,783,-1892,4,434,224,2,5,259
7129,7129,0,0,-82,14,-1261,-13,0,2,683,783,-1892,4,434,224,2,5,259
7130,7130,0,1,-82,14,-1261,-13,1,2,635,783,-1892,4,589,222,2,5,264
7131,7131,0,0,-101,-5,-1072,-16,1,2,635,783,-1892,4,589,222,2,5,264
7132,7132,0,1,-101,-5,-1072,-16,0,2,580,-783,1892,5,511,163,2,2,324
7133,7133,0,0,-778,-10,-776,-8,0,2,580,-783,1892,5,511,163,2,2,324
7134,7134,0,1,-778,-10,-776,-8,0,0,155,-783,1892,5,504,-216,0,2,297
7135,7135,0,0,-983,9,-848,-16,0,0,155,-783,1892,5,504,-216,0,2,297
7136,7136,0,1,-983,9,-848,-16,1,0,116,-783,1892,5,571,-304,0,2,309
7137,7137,0,0,-878,-14,-849,15,1,0,116,-783,1892,5,571,-304,0,2,309
7138,7138,0,1,-878,-14,-849,15,0,0,100,1892,-783,6,553,-255,0,0,337
7139,7139,0,0,-766,2,-873,-9,0,0,100,1892,-783,6,553,-255,0,0,337
7140,7140,0,1,-766,2,-873,-9,0,7,1917,1892,-783,6,549,-186,7,0,340
7141,7141,0,0,-922,6,-865,-1,0,7,1917,1892,-783,6,549,-186,7,0,340
7142,7142,0,1,-922,6,-865,-1,1,7,1888,1892,-783,6,574,-263,7,0,372
7143,7143,0,0,-645,-5,-883,13,1,7,1888,1892,-783,6,574,-263,7,0,372
7144,7144,0,1,-645,-5,-883,13,0,7,1909,-783,-1892,7,531,-128,7,7,383
7145,7145,0,0,-37,-5,-1114,6,0,7,1909,-783,-1892,7,531,-128,7,7,383
7146,7146,0,1,-37,-5,-1114,6,0,7,1943,-783,-1892,7,517,203,7,7,360
7147,7147,0,0,198,6,-1189,-5,0,7,1943,-783,-1892,7,517,203,7,7,360
7148,7148,0,1,198,6,-1189,-5,1,7,1909,-783,-1892,7,505,326,7,7,371
7149,7149,0,0,347,-5,-777,-9,1,7,1909,-783,-1892,7,505,326,7,7,371
7150,7150,0,1,347,-5,-777,-9,0,7,1971,-1892,-783,0,283,316,7,7,320
7151,7151,0,0,1051,-5,-226,-2,0,7,1971,-1892,-783,0,283,316,7,7,320
7152,7152,0,1,1051,-5,-226,-2,0,0,120,-1892,-783,0,-114,523,0,7,328
7153,7153,0,0,1357,13,344,-8,0,0,120,-1892,-783,0,-114,523,0,7,328
7154,7154,0,1,1357,13,344,-8,1,0,186,-1892,-783,0,-434,548,0,7,270
7155,7155,0,0,749,13,43,11,1,0,186,-1892,-783,0,-434,548,0,7,270
7156,7156,0,1,749,13,43,11,0,1,275,-1892,-783,1,-173,332,1,0,379
7157,7157,0,0,-778,-10,723,-13,0,1,275,-1892,-783,1,-173,332,1,0,379
7158,7158,0,1,-778,-10,723,-13,0,2,581,-1892,-783,1,-180,-499,2,0,438
7159,7159,0,0,-1216,0,628,-12,0,2,581,-1892,-783,1,-180,-499,2,0,438
7160,7160,0,1,-1216,0,628,-12,1,2,729,-1892,-783,1,-47,-682,2,0,349
7161,7161,0,0,-475,5,378,-6,1,2,729,-1892,-783,1,-47,-682,2,0,349
7162,7162,0,1,-475,5,378,-6,0,2,667,-783,-1892,2,-85,-292,2,2,322
7163,7163,0,0,782,14,-567,9,0,2,667,-783,-1892,2,-85,-292,2,2,322
7164,7164,0,1,782,14,-567,9,0,5,1423,-783,-1892,2,93,472,5,2,307
7165,7165,0,0,1146,-6,-780,-12,0,5,1423,-783,-1892,2,93,472,5,2,307
7166,7166,0,1,1146,-6,-780,-12,1,5,1515,-783,-1892,2,100,684,5,2,200
7167,7167,0,0,434,-14,-396,-12,1,5,1515,-783,-1892,2,100,684,5,2,200
7168,7168,0,1,434,-14,-396,-12,0,5,1445,1892,-783,3,92,278,5,5,163
7169,7169,0,0,-1027,-3,-88,8,0,5,1445,1892,-783,3,92,278,5,5,163
7170,7170,0,1,-1027,-3,-88,8,0,1,449,1892,-783,3,243,-453,1,5,98
7171,7171,0,0,-1602,-2,37,5,0,1,449,1892,-783,3,243,-453,1,5,98
7172,7172,0,1,-1602,-2,37,5,1,1,465,1892,-783,3,300,-742,1,5,17
7173,7173,0,0,-769,-1,185,-7,1,1,465,1892,-783,3,300,-742,1,5,17
7174,7174,0,1,-769,-1,185,-7,0,1,408,-783,1892,4,50,-392,1,1,-7
7175,7175,0,0,-188,4,958,-2,0,1,408,-783,1892,4,50,-392,1,1,-7
7176,7176,0,1,-188,4,958,-2,0,6,1696,-783,1892,4,-417,-254,6,1,-39
7177,7177,0,0,220,-4,1334,-10,0,6,1696,-783,1892,4,-417,-254,6,1,-39
7178,7178,0,1,220,-4,1334,-10,1,6,1661,-783,1892,4,-667,-107,6,1,-36
7179,7179,0,0,46,14,1030,6,1,6,1661,-783,1892,4,-667,-107,6,1,-36
7180,7180,0,1,46,14,1030,6,0,6,1577,783,-1892,5,-499,-126,6,6,51
7181,7181,0,0,738,2,826,-6,0,6,1577,783,-1892,5,-499,-126,6,6,51
7182,7182,0,1,738,2,826,-6,0,4,1202,783,-1892,5,-500,236,4,6,1
7183,7183,0,0,1095,7,730,-6,0,4,1202,783,-1892,5,-500,236,4,6,1
7184,7184,0,1,1095,7,730,-6,1,4,1074,783,-1892,5,-496,430,4,6,79
7185,7185,0,0,756,-12,871,7,1,4,1074,783,-1892,5,-496,430,4,6,79
7186,7186,0,1,756,-12,871,7,0,4,1104,-1892,783,6,-520,249,4,4,127
7187,7187,0,0,958,-2,886,-10,0,4,1104,-1892,783,6,-520,249,4,4,127
7188,7188,0,1,958,-2,886,-10,0,3,881,-1892,783,6,-564,327,3,4,142
7189,7189,0,0,750,14,777,9,0,3,881,-1892,783,6,-564,327,3,4,142
7190,7190,0,1,750,14,777,9,1,3,792,-1892,783,6,-476,252,3,4,246
7191,7191,0,0,804,4,908,12,1,3,792,-1892,783,6,-476,252,3,4,246
7192,7192,0,1,804,4,908,12,0,3,880,783,1892,7,-555,244,3,3,262
7193,7193,0,0,-59,5,1104,-16,0,3,880,783,1892,7,-555,244,3,3,262
7194,7194,0,1,-59,5,1104,-16,0,3,855,783,1892,7,-513,-206,3,3,303
7195,7195,0,0,-127,1,1242,-6,0,3,855,783,1892,7,-513,-206,3,3,303
7196,7196,0,1,-127,1,1242,-6,1,3,866,783,1892,7,-567,-261,3,3,333
7197,7197,0,0,-365,-13,779,11,1,3,866,783,1892,7,-567,-261,3,3,333
7198,7198,0,1,-365,-13,779,11,0,3,889,1892,783,0,-297,-311,3,3,340
7199,7199,0,0,-1073,15,98,2,0,3,889,1892,783,0,-297,-311,3,3,340
7200,7200,0,1,-1073,15,98,2,0,4,1147,1892,783,0,151,-516,4,3,345
7201,7201,0,0,-1388,-12,-233,-9,0,4,1147,1892,783,0,151,-516,4,3,345
7202,7202,0,1,-1388,-12,-233,-9,1,4,1164,1892,783,0,374,-595,4,3,333
7203,7203,0,0,-762,6,-250,6,1,4,1164,1892,783,0,374,-595,4,3,333
7204,7204,0,1,-762,6,-250,6,0,5,1288,1892,783,1,265,-300,5,4,453
7205,7205,0,0,839,7,-507,5,0,5,1288,1892,783,1,265,-300,5,4,453
7206,7206,0,1,839,7,-507,5,0,6,1627,1892,783,1,65,484,6,4,490
7207,7207,0,0,1102,14,-710,-6,0,6,1627,1892,783,1,65,484,6,4,490
7208,7208,0,1,1102,14,-710,-6,1,6,1718,1892,783,1,102,646,6,4,436
7209,7209,0,0,602,-6,-251,5,1,6,1718,1892,783,1,102,646,6,4,436
7210,7210,0,1,602,-6,-251,5,0,6,1770,783,1892,2,-5,325,6,6,330
7211,7211,0,0,-873,-9,520,8,0,6,1770,783,1892,2,-5,325,6,6,330
7212,7212,0,1,-873,-9,520,8,0,1,469,783,1892,2,-41,-507,1,6,245
7213,7213,0,0,-1123,-3,892,-4,0,1,469,783,1892,2,-41,-507,1,6,245
7214,7214,0,1,-1123,-3,892,-4,1,1,462,783,1892,2,-144,-702,1,6,167
7215,7215,0,0,-440,8,383,-1,1,1,462,783,1892,2,-144,-702,1,6,167
7216,7216,0,1,-440,8,383,-1,0,2,516,-1892,783,3,-77,-282,2,1,291
7217,7217,0,0,1054,-2,45,13,0,2,516,-1892,783,3,-77,-282,2,1,291
7218,7218,0,1,1054,-2,45,13,0,5,1510,-1892,783,3,-233,472,5,1,189
7219,7219,0,0,1463,-9,-50,14,0,5,1510,-1892,783,3,-233,472,5,1,189
7220,7220,0,1,1463,-9,-50,14,1,5,1470,-1892,783,3,-246,687,5,1,127
7221,7221,0,0,874,10,-235,-11,1,5,1470,-1892,783,3,-246,687,5,1,127
7222,7222,0,1,874,10,-235,-11,0,5,1451,783,-1892,4,-39,450,5,5,84
7223,7223,0,0,125,-3,-936,-8,0,5,1451,783,-1892,4,-39,450,5,5,84
7224,7224,0,1,125,-3,-936,-8,0,2,660,783,-1892,4,407,237,2,5,64
7225,7225,0,0,-185,7,-1290,-10,0,2,660,783,-1892,4,407,237,2,5,64
7226,7226,0,1,-185,7,-1290,-10,1,2,623,783,-1892,4,634,140,2,5,81
7227,7227,0,0,-40,-8,-1054,2,1,2,623,783,-1892,4,634,140,2,5,81
7228,7228,0,1,-40,-8,-1054,2,0,2,539,-783,1892,5,503,154,2,2,182
7229,7229,0,0,-756,12,-804,-4,0,2,539,-783,1892,5,503,154,2,2,182
7230,7230,0,1,-756,12,-804,-4,0,0,171,-783,1892,5,498,-234,0,2,139
7231,7231,0,0,-1090,-2,-816,-16,0,0,171,-783,1892,5,498,-234,0,2,139
7232,7232,0,1,-1090,-2,-816,-16,1,0,71,-783,1892,5,554,-395,0,2,196
7233,7233,0,0,-734,2,-874,-10,1,0,71,-783,1892,5,554,-395,0,2,196
7234,7234,0,1,-734,2,-874,-10,0,0,97,1892,-783,6,528,-213,0,0,227
7235,7235,0,0,-920,8,-878,-14,0,0,97,1892,-783,6,528,-213,0,0,227
7236,7236,0,1,-920,8,-878,-14,0,7,1905,1892,-783,6,570,-280,7,0,242
7237,7237,0,0,-780,-12,-839,-7,0,7,1905,1892,-783,6,570,-280,7,0,242
7238,7238,0,1,-780,-12,-839,-7,1,7,1848,1892,-783,6,523,-231,7,0,314
7239,7239,0,0,-756,12,-925,3,1,7,1848,1892,-783,6,523,-231,7,0,314
7240,7240,0,1,-756,12,-925,3,0,7,1924,-783,-1892,7,564,-191,7,7,310
7241,7241,0,0,47,15,-1071,-15,0,7,1924,-783,-1892,7,564,-191,7,7,310
7242,7242,0,1,47,15,-1071,-15,0,7,1899,-783,-1892,7,489,215,7,7,331
7243,7243,0,0,123,-5,-1213,3,0,7,1899,-783,-1892,7,489,215,7,7,331
7244,7244,0,1,123,-5,-1213,3,1,7,1914,-783,-1892,7,541,276,7,7,337
7245,7245,0,0,421,5,-773,-5,1,7,1914,-783,-1892,7,541,276,7,7,337
7246,7246,0,1,421,5,-773,-5,0,7,1944,-1892,-783,0,272,344,7,7,313
7247,7247,0,0,983,-9,-164,-4,0,7,1944,-1892,-783,0,272,344,7,7,313
7248,7248,0,1,983,-9,-164,-4,0,0,134,-1892,-783,0,-117,483,0,7,307
7249,7249,0,0,1416,8,238,14,0,0,134,-1892,-783,0,-117,483,0,7,307
7250,7250,0,1,1416,8,238,14,1,0,153,-1892,-783,0,-390,601,0,7,282
7251,7251,0,0,727,-9,191,-1,1,0,153,-1892,-783,0,-390,601,0,7,282
7252,7252,0,1,727,-9,191,-1,0,1,295,-1892,-783,1,-234,293,1,0,371
7253,7253,0,0,-815,-15,562,-14,0,1,295,-1892,-783,1,-234,293,1,0,371
7254,7254,0,1,-815,-15,562,-14,0,2,589,-1892,-783,1,-96,-485,2,0,422
7255,7255,0,0,-1146,6,766,-2,0,2,589,-1892,-783,1,-96,-485,2,0,422
7256,7256,0,1,-1146,6,766,-2,1,2,698,-1892,-783,1,-128,-676,2,0,364
7257,7257,0,0,-563,13,284,-4,1,2,698,-1892,-783,1,-128,-676,2,0,364
7258,7258,0,1,-563,13,284,-4,0,2,731,-783,-1892,2,-23,-315,2,2,273
7259,7259,0,0,840,8,-479,1,0,2,731,-783,-1892,2,-23,-315,2,2,273
7260,7260,0,1,840,8,-479,1,0,5,1472,-783,-1892,2,41,480,5,2,209
7261,7261,0,0,1142,-10,-857,7,0,5,1472,-783,-1892,2,41,480,5,2,209
7262,7262,0,1,1142,-10,-857,7,1,5,1475,-783,-1892,2,136,699,5,2,142
7263,7263,0,0,370,-14,-343,9,1,5,1475,-783,-1892,2,136,699,5,2,142
7264,7264,0,1,370,-14,-343,9,0,5,1513,1892,-783,3,79,238,5,5,37
7265,7265,0,0,-944,-16,-94,2,0,5,1513,1892,-783,3,79,238,5,5,37
7266,7266,0,1,-944,-16,-94,2,0,1,485,1892,-783,3,224,-418,1,5,-64
7267,7267,0,0,-1655,9,5,5,0,1,485,1892,-783,3,224,-418,1,5,-64
7268,7268,0,1,-1655,9,5,5,1,1,449,1892,-783,3,296,-771,1,5,-129
7269,7269,0,0,-794,6,213,-11,1,1,449,1892,-783,3,296,-771,1,5,-129
7270,7270,0,1,-794,6,213,-11,0,1,408,-783,1892,4,34,-410,1,1,-153
7271,7271,0,0,-98,-2,958,-2,0,1,408,-783,1892,4,34,-410,1,1,-153
7272,7272,0,1,-98,-2,958,-2,0,6,1696,-783,1892,4,-442,-190,6,1,-185
7273,7273,0,0,104,8,1293,13,0,6,1696,-783,1892,4,-442,-190,6,1,-185
7274,7274,0,1,104,8,1293,13,1,6,1655,-783,1892,4,-637,-121,6,1,-176
7275,7275,0,0,138,10,1105,-15,1,6,1655,-783,1892,4,-637,-121,6,1,-176
7276,7276,0,1,138,10,1105,-15,0,6,1563,783,-1892,5,-553,-63,6,6,-75
7277,7277,0,0,697,-7,744,8,0,6,1563,783,-1892,5,-553,-63,6,6,-75
7278,7278,0,1,697,-7,744,8,0,4,1156,783,-1892,5,-439,256,4,6,-79
7279,7279,0,0,1070,14,782,14,0,4,1156,783,-1892,5,-439,256,4,6,-79
7280,7280,0,1,1070,14,782,14,1,4,1085,783,-1892,5,-494,440,4,6,-12
7281,7281,0,0,822,-10,860,-4,1,4,1085,783,-1892,5,-494,440,4,6,-12
7282,7282,0,1,822,-10,860,-4,0,4,1059,-1892,783,6,-506,311,4,4,81
7283,7283,0,0,848,-16,856,-8,0,4,1059,-1892,783,6,-506,311,4,4,81
7284,7284,0,1,848,-16,856,-8,0,3,852,-1892,783,6,-519,304,3,4,125
7285,7285,0,0,884,-12,806,6,0,3,852,-1892,783,6,-519,304,3,4,125
7286,7286,0,1,884,-12,806,6,1,3,788,-1892,783,6,-499,328,3,4,233
7287,7287,0,0,646,6,901,5,1,3,788,-1892,783,6,-499,328,3,4,233
7288,7288,0,1,646,6,901,5,0,3,846,783,1892,7,-520,188,3,3,283
7289,7289,0,0,76,12,1093,5,0,3,846,783,1892,7,-520,188,3,3,283
7290,7290,0,1,76,12,1093,5,0,3,851,783,1892,7,-533,-128,3,3,328
7291,7291,0,0,-261,-5,1270,-10,0,3,851,783,1892,7,-533,-128,3,3,328
7292,7292,0,1,-261,-5,1270,-10,1,3,835,783,1892,7,-561,-325,3,3,389
7293,7293,0,0,-250,6,749,13,1,3,835,783,1892,7,-561,-325,3,3,389
7294,7294,0,1,-250,6,749,13,0,3,911,1892,783,0,-305,-250,3,3,374
7295,7295,0,0,-1182,2,129,1,0,3,911,1892,783,0,-305,-250,3,3,374
7296,7296,0,1,-1182,2,129,1,0,4,1101,1892,783,0,160,-572,4,3,425
7297,7297,0,0,-1293,-13,-272,-16,0,4,1101,1892,783,0,160,-572,4,3,425
7298,7298,0,1,-1293,-13,-272,-16,1,4,1194,1892,783,0,377,-541,4,3,383
7299,7299,0,0,-814,-14,-197,-5,1,4,1194,1892,783,0,377,-541,4,3,383
7300,7300,0,1,-814,-14,-197,-5,0,4,1247,1892,783,1,257,-330,4,4,288
7301,7301,0,0,825,-7,-560,-16,0,4,1247,1892,783,1,257,-330,4,4,288
7302,7302,0,1,825,-7,-560,-16,0,6,1625,1892,783,1,87,490,6,4,327
7303,7303,0,0,1136,-16,-662,10,0,6,1625,1892,783,1,87,490,6,4,327
7304,7304,0,1,1136,-16,-662,10,1,6,1733,1892,783,1,58,653,6,4,258
7305,7305,0,0,569,-7,-283,5,1,6,1733,1892,783,1,58,653,6,4,258
7306,7306,0,1,569,-7,-283,5,0,6,1750,783,1892,2,11,316,6,6,172
7307,7307,0,0,-877,-13,534,-10,0,6,1750,783,1892,2,11,316,6,6,172
7308,7308,0,1,-877,-13,534,-10,0,1,456,783,1892,2,-81,-507,1,6,100
7309,7309,0,0,-1064,-8,834,2,0,1,456,783,1892,2,-81,-507,1,6,100
7310,7310,0,1,-1064,-8,834,2,1,1,484,783,1892,2,-175,-652,1,6,0
7311,7311,0,0,-564,12,527,15,1,1,484,783,1892,2,-175,-652,1,6,0
7312,7312,0,1,-564,12,527,15,0,1,502,-1892,783,3,-141,-359,1,1,-118
7313,7313,0,0,1199,15,-134,-6,0,1,502,-1892,783,3,-141,-359,1,1,-118
7314,7314,0,1,1199,15,-134,-6,0,5,1485,-1892,783,3,-141,585,5,1,-195
7315,7315,0,0,1353,9,97,1,0,5,1485,-1892,783,3,-141,585,5,1,-195
7316,7316,0,1,1353,9,97,1,1,5,1452,-1892,783,3,-257,627,5,1,-239
7317,7317,0,0,978,-14,-342,10,1,5,1452,-1892,783,3,-257,627,5,1,-239
7318,7318,0,1,978,-14,-342,10,0,5,1415,783,-1892,4,29,516,5,5,-246
7319,7319,0,0,16,-16,-852,12,0,5,1415,783,-1892,4,29,516,5,5,-246
7320,7320,0,1,16,-16,-852,12,0,2,588,783,-1892,4,411,107,2,5,-194
7321,7321,0,0,-66,-2,-1393,15,0,2,588,783,-1892,4,411,107,2,5,-194
7322,7322,0,1,-66,-2,-1393,15,1,2,638,783,-1892,4,688,105,2,5,-192
7323,7323,0,0,-123,5,-929,-1,1,2,638,783,-1892,4,688,105,2,5,-192
7324,7324,0,1,-123,5,-929,-1,0,1,494,-783,1892,5,467,23,1,2,-302
7325,7325,0,0,-754,14,-900,-4,0,1,494,-783,1892,5,467,23,1,2,-302
7326,7326,0,1,-754,14,-900,-4,0,0,82,-783,1892,5,509,-290,0,2,-256
7327,7327,0,0,-980,12,-751,-15,0,0,82,-783,1892,5,509,-290,0,2,-256
7328,7328,0,1,-980,12,-751,-15,1,0,49,-783,1892,5,464,-406,0,2,-177
7329,7329,0,0,-881,15,-907,-11,1,0,49,-783,1892,5,464,-406,0,2,-177
7330,7330,0,1,-881,15,-907,-11,0,0,15,1892,-783,6,528,-345,0,0,-64
7331,7331,0,0,-803,-3,-856,8,0,0,15,1892,-783,6,528,-345,0,0,-64
